Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
351,Damaso Marte*\marteda01,33,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
352,Victor Martinez#\martivi01,29,CLE,73,294,-4,0,-2,-2,3,-6,-0.5,11,5,0.6,.492,.496,0.8,0.1,7,$4450000,Amateur Free Agent,23/D
353,Nick Masset\masseni01,26,CHW,3,1,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$396000,Traded,1
354,Justin Masterson\masteju01,23,BOS,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.461,.500,-0.1,0.0,-1,,Amateur Draft,1
355,Tom Mastny\mastnto01,27,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
356,Doug Mathis\mathido01,25,TEX,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,/1
357,Jeff Mathis\mathije01,25,LAA,94,328,-21,-1,1,9,6,-6,-0.6,12,6,0.6,.493,.496,-0.3,1.6,-3,$415000,Amateur Draft,2
358,Hideki Matsui*\matsuhi01,34,NYY,93,378,4,0,0,-1,-7,-4,-0.3,14,10,1.1,.496,.498,1.2,-0.7,11,$13000000,Free Agency,D7/9
359,Daisuke Matsuzaka\matsuda01,27,BOS,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.468,.500,0.0,0.0,0,$8333333,Purchased,1
360,Gary Matthews#\matthga02,33,LAA,127,477,-14,-3,0,-7,-4,-28,-2.7,18,-10,-1.0,.478,.483,-0.3,-1.0,-3,$9400000,Free Agency,978D
361,Joe Mauer*\mauerjo01,25,MIN,146,633,28,2,0,-7,9,32,3.4,23,56,5.6,.522,.520,6.2,0.3,62,$6250000,Amateur Draft,*2/D
362,Brandon McCarthy\mccarbr01,24,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$404760,Traded,/1
363,Bob McCrory\mccrobo01,26,BAL,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,/1
364,John McDonald\mcdonjo03,33,TOR,84,207,-16,-1,0,1,3,-13,-1.2,8,-5,-0.5,.485,.492,-0.6,0.5,-6,$1900000,Purchased,6/D54
365,Dustin McGowan\mcgowdu01,26,TOR,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.471,.500,-0.1,0.0,-1,$404100,Amateur Draft,1
366,Gil Meche\mechegi01,29,KCR,1,4,0,0,0,0,1,0,0.0,0,0,0.0,.523,.500,0.0,0.0,0,$11400000,Free Agency,1
367,Adam Melhuse#\melhuad01,36,TEX,8,22,-2,0,0,1,0,-1,-0.1,1,0,0.0,.490,.500,-0.1,0.2,-1,$750000,Free Agency,/25
368,Jon Meloan\meloajo01,23,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
369,Kevin Mench\menchke01,30,TOR,51,131,-3,1,0,2,-3,-4,-0.4,5,1,0.1,.492,.497,-0.1,-0.1,-1,,Purchased,7D9
370,Luis Mendoza\mendolu01,24,TEX,2,2,-1,0,0,0,0,0,0.0,0,0,0.0,.484,.500,0.0,0.0,0,$391000,Traded,1
371,Randy Messenger\messera01,26,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
372,Travis Metcalf\metcatr01,25,TEX,23,61,3,-1,0,-5,0,-3,-0.3,2,-1,-0.1,.486,.498,0.4,-0.5,4,$392000,Amateur Draft,5/D6
373,Dan Meyer\meyerda02,26,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
374,Jason Michaels\michaja01,32,CLE,21,67,-5,0,0,5,-1,-1,-0.1,3,1,0.1,.493,.499,-0.4,0.5,-4,$2200000,Traded,7/9
375,Kam Mickolio\mickoka01,24,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
376,Jose Mijares*\mijarjo01,23,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,1
377,Kevin Millar\millake01,36,BAL,145,610,-9,-3,0,1,-9,-19,-1.7,23,4,0.5,.487,.488,0.3,-0.6,3,$3800000,Free Agency,*3D
378,Jim Miller\milleji02,26,BAL,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
379,Trever Miller\milletr02,35,TBR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1600000,Free Agency,1
380,Kevin Millwood\millwke01,33,TEX,3,6,0,0,0,0,1,1,0.1,0,1,0.1,.538,.501,0.1,0.0,1,$10368892,Free Agency,1
381,Zach Miner\minerza01,26,DET,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$410000,Traded,1
382,Juan Miranda*\miranju01,25,NYY,5,14,1,0,0,1,0,2,0.2,1,2,0.2,.535,.501,0.1,0.1,1,$390000,Amateur Free Agent,/3
383,Chad Moeller\moellch01,33,NYY,41,103,-4,0,0,-1,2,-4,-0.4,4,0,0.0,.491,.498,0.1,0.1,1,,Free Agency,2/53D
384,Jose Molina\molinjo01,33,NYY,100,297,-21,1,-1,11,5,-4,-0.3,11,7,0.8,.496,.498,-0.4,1.8,-4,$1875000,Traded,2/3
385,Craig Monroe\monrocr01,31,MIN,58,179,-5,-1,0,-2,-3,-11,-1.1,7,-5,-0.5,.480,.493,-0.3,-0.5,-2,$3820000,Conditional Deal,D/897
386,Luis Montanez\montalu01,26,BAL,38,117,1,0,1,-2,-1,-1,-0.1,4,3,0.3,.496,.499,0.5,-0.3,5,,Free Agency,7/89D
387,Scott Moore*\mooresc02,24,BAL,4,9,0,0,0,0,0,0,0.0,0,0,0.0,.493,.500,0.0,0.0,0,$390000,Traded,/45
388,Melvin Mora\morame01,36,BAL,135,570,10,-3,-1,-11,2,-3,-0.1,21,19,2.0,.498,.498,3.0,-0.8,30,$7826914,Traded,*5/D6
389,Kendrys Morales#\moralke01,25,LAA,27,66,-1,-1,0,-4,-1,-8,-0.8,2,-5,-0.5,.472,.495,-0.1,-0.5,-1,,Amateur Free Agent,9/3D
390,Justin Morneau*\morneju01,27,MIN,163,712,28,0,-1,-2,-9,16,1.8,26,41,4.2,.510,.510,4.3,-1.0,43,$8400000,Amateur Draft,*3/D
391,Brandon Morrow\morrobr01,23,SEA,3,1,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,,Amateur Draft,1
392,Mike Morse\morsemi01,26,SEA,5,11,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$393500,Traded,/9
393,Dustin Moseley\moseldu01,26,LAA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$420000,Traded,1
394,Brandon Moss*\mossbr01,24,BOS,34,86,0,0,1,-1,-2,-2,-0.2,3,1,0.2,.495,.499,0.2,-0.2,2,,Amateur Draft,97/D3
395,Edward Mujica\mujiced01,24,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,1
396,David Murphy*\murphda07,26,TEX,108,454,0,1,2,0,-4,-1,0.0,17,16,1.6,.499,.499,1.6,-0.3,16,$393000,Traded,978/D
397,Donnie Murphy\murphdo01,25,OAK,46,117,-6,1,0,-5,1,-9,-0.9,4,-5,-0.5,.480,.494,0.0,-0.3,0,$400000,Purchased,564/D7
398,A.J. Murray#\murraaj01,26,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
399,Matt Murton\murtoma01,26,OAK,9,31,-5,0,0,0,0,-5,-0.5,1,-4,-0.4,.439,.497,-0.4,0.0,-4,,Traded,/7
400,Neal Musser*\mussene01,27,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
401,Mike Mussina*\mussimi01,39,NYY,2,5,-1,0,0,0,1,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$11071029,Free Agency,1
402,Xavier Nady\nadyxa01,29,NYY,59,247,1,0,1,3,-3,1,0.2,9,10,1.1,.502,.501,0.8,0.1,7,,Traded,7/D93
403,Mike Napoli\napolmi01,26,LAA,78,274,18,-2,0,-7,5,14,1.4,10,24,2.4,.517,.508,3.1,-0.2,31,$425000,Amateur Draft,2
404,Joe Nathan\nathajo01,33,MIN,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$6000000,Traded,1
405,Dioner Navarro#\navardi01,24,TBR,120,470,3,-5,-2,-2,8,2,0.3,18,20,2.0,.502,.501,2.2,0.7,21,$412500,Traded,*2
406,Pat Neshek#\neshepa01,27,MIN,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$435000,Amateur Draft,1
407,Josh Newman*\newmajo01,26,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Waivers,/1
408,Jeff Niemann\niemaje01,25,TBR,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,/1
409,Dustin Nippert\nippedu01,27,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$395500,Traded,1
410,Hideo Nomo\nomohi01,39,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
411,Greg Norton#\nortogr01,35,SEA,6,18,2,0,0,0,0,2,0.2,1,2,0.3,.529,.501,0.2,0.0,2,,Free Agency,/D39
412,Darren O'Day\odayda01,25,LAA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$390000,Amateur Free Agent,1
413,Eric O'Flaherty*\oflaher01,23,SEA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$400000,Amateur Draft,/1
414,Ross Ohlendorf\ohlenro01,25,NYY,3,1,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,$391425,Traded,1
415,Hideki Okajima*\okajihi01,32,BOS,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1275000,Free Agency,1
416,Darren Oliver\oliveda02,37,LAA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Free Agency,1
417,Miguel Olivo\olivomi01,29,KCR,84,317,-6,0,1,-2,2,-5,-0.4,12,7,0.7,.494,.497,0.9,0.1,9,$2050000,Free Agency,2D
418,Garrett Olson\olsonga01,24,BAL,2,5,0,0,0,0,1,1,0.1,0,1,0.1,.544,.501,0.1,0.0,1,,Amateur Draft,1
419,Magglio Ordonez\ordonma01,34,DET,146,623,18,-5,-4,-6,-6,-3,-0.1,23,21,2.1,.498,.498,2.7,-1.1,26,$15768174,Free Agency,*9D
420,David Ortiz*\ortizda01,32,BOS,109,491,11,-2,0,0,-10,-1,0.1,17,17,1.7,.499,.500,1.7,-0.9,16,$13000000,Free Agency,*D
421,Josh Outman*\outmajo01,23,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
422,Lyle Overbay*\overbly01,31,TOR,158,630,8,0,-3,6,-8,2,0.4,24,25,2.6,.501,.501,2.0,-0.1,19,$6750000,Traded,*3
423,Juan Carlos Oviedo\nunezle01,26,KCR,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$405000,Traded,1
424,Jerry Owens*\owensje01,27,CHW,12,17,-2,-1,0,1,0,-1,-0.1,1,0,0.0,.492,.499,-0.1,0.1,-1,$397500,Traded,/78
425,Pablo Ozuna\ozunapa01,33,CHW,32,69,-3,-2,0,-2,0,-6,-0.6,3,-4,-0.4,.480,.496,-0.2,-0.2,-2,$1050000,Free Agency,54/D
426,Vicente Padilla\padilvi01,30,TEX,1,3,-1,0,0,0,0,0,0.0,0,0,0.0,.455,.500,0.0,0.0,0,$11000000,Free Agency,1
427,Jonathan Papelbon\papeljo01,27,BOS,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$775000,Amateur Draft,1
428,John Parrish*\parrijo01,30,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,1
429,Eric Patterson*\patteer01,25,OAK,30,104,-9,2,1,-3,0,-9,-0.9,4,-5,-0.5,.469,.494,-0.2,-0.3,-2,,Traded,4/7D
430,Scott Patterson\pattesc01,29,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
431,David Pauley\pauleda01,25,BOS,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
432,Carl Pavano\pavanca01,32,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$11000000,Free Agency,/1
433,Jay Payton\paytoja01,35,BAL,127,364,-17,2,0,14,-2,-3,-0.2,14,11,1.1,.498,.498,-0.3,1.3,-3,$5000000,Free Agency,78/9
434,Dustin Pedroia\pedrodu01,24,BOS,157,726,25,3,-2,13,4,44,4.6,25,68,6.9,.528,.527,5.6,1.9,55,$457000,Amateur Draft,*4
435,Carlos Pena*\penaca01,30,TBR,139,607,22,-3,1,15,-8,28,3.0,22,50,5.1,.520,.517,3.5,0.9,35,$6000000,Free Agency,*3/D
436,Tony Pena\penato02,27,KCR,95,235,-29,0,2,-2,3,-26,-2.6,9,-17,-1.8,.472,.484,-1.6,0.2,-15,$405000,Traded,6/D1
437,Cliff Pennington#\pennicl01,24,OAK,36,117,-3,1,0,-10,1,-10,-1.0,4,-6,-0.5,.473,.494,0.5,-0.8,4,,Amateur Draft,46/5
438,Jhonny Peralta\peraljh01,26,CLE,154,664,12,0,-3,-5,7,11,1.3,24,35,3.6,.507,.507,4.0,0.4,40,$2500000,Amateur Free Agent,*6/D5
439,Joel Peralta\peraljo01,32,KCR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Waivers,1
440,Troy Percival\percitr01,38,TBR,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3897797,Free Agency,1
441,Fernando Perez#\perezfe01,25,TBR,23,72,0,1,0,2,0,3,0.3,3,6,0.6,.513,.502,0.4,0.2,4,,Amateur Draft,8/79
442,Rafael Perez*\perezra01,26,CLE,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$406700,Amateur Free Agent,1
443,Glen Perkins*\perkigl01,25,MIN,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.471,.500,-0.1,0.0,-1,,Amateur Draft,1
444,Gregorio Petit\petitgr01,23,OAK,14,25,1,-1,0,0,0,1,0.1,1,1,0.2,.504,.500,0.1,0.0,1,,Amateur Free Agent,/64D
445,Andy Pettitte*\pettian01,36,NYY,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.469,.500,0.0,0.0,0,$16000000,Free Agency,1
446,Paul Phillips\phillpa01,31,CHW,4,2,-1,0,0,0,0,-1,-0.1,0,-1,0.0,.487,.500,0.0,0.0,0,,Free Agency,/2
447,A.J. Pierzynski*\pierza.01,31,CHW,134,570,-13,-1,1,-9,9,-13,-1.2,21,8,0.9,.490,.492,1.7,0.1,17,$5850000,Free Agency,*2
448,Placido Polanco\polanpl01,32,DET,141,629,-1,3,1,13,4,21,2.3,22,43,4.4,.515,.513,3.0,1.8,30,$4600000,Traded,*4
449,Sidney Ponson\ponsosi01,31,2TM,1,3,-1,0,0,0,0,0,-0.1,0,0,-0.1,.454,.500,-0.1,0.0,0,,Free Agency,1
450,Jorge Posada#\posadjo01,36,NYY,51,195,0,0,-1,-4,0,-5,-0.5,7,2,0.2,.490,.497,0.6,-0.3,6,$13100000,Free Agency,2D/3
451,David Price*\priceda01,22,TBR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$650000,Amateur Draft,/1
452,Jason Pridie*\pridija01,24,MIN,10,6,-1,-1,0,0,-1,-2,-0.2,0,-2,-0.2,.478,.499,-0.2,-0.1,-2,,Traded,/D79
453,Nick Punto#\puntoni01,30,MIN,99,377,-2,0,-1,8,4,9,1.0,14,23,2.4,.509,.505,1.5,1.3,15,$2400000,Free Agency,645/8D
454,David Purcey*\purceda01,26,TOR,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.486,.500,0.0,0.0,0,,Amateur Draft,1
455,J.J. Putz\putzjj01,31,SEA,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4400000,Amateur Draft,1
456,Carlos Quentin\quentca01,25,CHW,130,569,37,2,-1,-1,-5,32,3.3,21,53,5.3,.524,.520,5.3,-0.5,54,$400000,Traded,*7
457,Robb Quinlan\quinlro01,31,LAA,68,181,-7,0,-1,-2,-1,-11,-1.1,7,-4,-0.4,.483,.493,-0.3,-0.3,-2,$1050000,Amateur Draft,53/D79
458,Guillermo Quiroz\quirogu01,26,BAL,56,149,-12,-1,0,-2,3,-13,-1.2,6,-7,-0.7,.477,.492,-0.5,0.1,-5,$400000,Free Agency,2/D
459,Ryan Raburn\raburry01,27,DET,92,199,-6,2,0,-5,-2,-11,-1.1,7,-4,-0.4,.488,.493,0.1,-0.6,1,$396000,Amateur Draft,7954/8D
460,Alexei Ramirez\ramiral03,26,CHW,136,509,5,-4,0,-10,4,-5,-0.3,19,15,1.5,.497,.497,2.5,-0.5,25,$1111666,Amateur Free Agent,*468/5D
461,Edwar Ramirez\ramired01,27,NYY,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Purchased,1
462,Elizardo Ramirez#\ramirel01,25,TEX,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
463,Horacio Ramirez*\ramirho01,28,2TM,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,1
464,Manny Ramirez\ramirma02,36,BOS,100,425,20,-1,-1,-4,-5,9,1.0,16,24,2.5,.509,.505,2.9,-0.9,28,$18929923,Free Agency,7D
465,Max Ramirez\ramirma03,23,TEX,17,55,0,0,0,-1,0,0,0.0,2,2,0.2,.498,.500,0.3,0.0,3,,Traded,2/3D
466,Ramon Ramirez\ramirra02,26,KCR,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$397000,Traded,1
467,Cody Ransom\ransoco01,32,NYY,33,51,5,1,0,-3,0,3,0.3,2,4,0.4,.507,.502,0.7,-0.3,7,,Free Agency,3/654
468,Clay Rapada\rapadcl01,27,DET,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
469,Darrell Rasner\rasneda01,27,NYY,2,3,0,0,0,0,0,1,0.1,0,1,0.1,.533,.500,0.1,0.0,1,,Free Agency,1
470,Mike Redmond\redmomi01,37,MIN,38,137,-4,-1,-1,-2,2,-6,-0.6,5,-1,-0.1,.483,.496,0.1,0.0,1,$950000,Free Agency,2/D
471,Jeremy Reed*\reedje03,27,SEA,97,312,-7,-1,3,-3,0,-8,-0.8,12,3,0.4,.491,.495,0.6,-0.2,6,,Traded,89/D73
472,Edgar Renteria\renteed01,31,DET,138,547,-8,-2,-1,-6,7,-10,-0.9,21,10,1.1,.493,.494,1.7,0.2,16,$10000000,Traded,*6
473,Alberto Reyes\reyesal01,38,TBR,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2300000,Free Agency,1
474,Anthony Reyes\reyesan01,26,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
475,Dennys Reyes\reyesde01,31,MIN,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1000000,Free Agency,1
476,Arthur Rhodes*\rhodear01,38,SEA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
477,Clayton Richard*\richacl01,24,CHW,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,1
478,Scott Richmond\richmsc01,28,TOR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
479,Shawn Riggans\riggash01,27,TBR,44,152,-2,1,0,-4,3,-3,-0.3,6,3,0.3,.493,.498,0.7,-0.1,7,$392100,Amateur Draft,2/7
480,Juan Rincon\rincoju01,29,2TM,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2475000,Free Agency,1
481,Alex Rios\riosal01,27,TOR,155,687,13,3,-2,22,-2,34,3.6,24,58,5.9,.522,.521,3.6,2.1,36,$4835000,Amateur Draft,*98/D
482,Juan Rivera\riverju01,29,LAA,89,280,-7,-1,-1,-6,-4,-19,-1.8,11,-9,-0.8,.478,.488,-0.3,-0.9,-3,$2025000,Free Agency,79D/348
483,Mariano Rivera\riverma01,38,NYY,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$15000000,Free Agency,1
484,Brian Roberts#\roberbr01,30,BAL,155,704,20,2,1,0,4,27,2.9,24,51,5.2,.517,.517,5.2,0.6,51,$6300000,Amateur Draft,*4
485,Ryan Roberts\roberry01,27,TEX,1,1,0,0,0,0,0,0,0.0,0,0,0.0,.460,.500,0.0,0.0,0,,Free Agency,/D
486,David Robertson\roberda08,23,NYY,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
487,Nate Robertson\roberna01,30,DET,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,$4250000,Traded,1
488,Fernando Rodney\rodnefe01,31,DET,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1700000,Amateur Free Agent,1
489,Alex Rodriguez\rodrial01,32,NYY,138,594,39,5,-2,2,2,46,4.7,22,68,6.8,.533,.528,6.5,0.5,66,$28000000,Free Agency,*5/D
490,Francisco Rodriguez\rodrifr03,26,LAA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$10000000,Amateur Free Agent,1
491,Ivan Rodriguez\rodriiv01,36,2TM,115,429,-10,1,-1,3,7,0,0.1,16,16,1.7,.500,.503,1.3,1.1,13,$12379883,Free Agency,2
492,Sean Rodriguez\rodrise01,23,LAA,59,187,-12,0,0,2,1,-8,-0.8,7,-1,-0.1,.486,.495,-0.3,0.4,-3,,Amateur Draft,4/6D5
493,Kenny Rogers*\rogerke01,43,DET,1,2,-1,0,0,0,0,0,0.0,0,0,0.0,.469,.500,0.0,0.0,0,$8000000,Free Agency,1
494,Scott Rolen\rolensc01,33,TOR,115,467,7,0,-1,9,2,16,1.8,18,34,3.4,.514,.510,2.5,1.3,25,$11625000,Traded,*5
495,Carlos Rosa\rosaca01,23,KCR,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Free Agent,/1
496,David Ross\rossda01,31,BOS,8,9,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.490,.500,-0.1,0.0,0,,Free Agency,/2
497,Ryan Rowland-Smith*\rowlary01,25,SEA,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$395000,Rule 5 returned,1
498,Justin Ruggiano\ruggiju01,26,TBR,45,81,-5,0,0,5,-2,-2,-0.1,3,2,0.2,.497,.499,-0.4,0.4,-3,,Traded,79/8D
499,Randy Ruiz\ruizra01,30,MIN,22,68,0,1,0,0,-2,-1,0.0,3,2,0.2,.497,.500,0.2,-0.1,2,,Free Agency,D
500,Rich Rundles*\rundlri01,27,CLE,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
501,Josh Rupe\rupejo01,25,TEX,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$392000,Traded,1
502,Adam Russell\russead01,25,CHW,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
503,B.J. Ryan*\ryanb.01,32,TOR,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$12000000,Free Agency,1
504,Dusty Ryan\ryandu01,23,DET,15,50,2,0,0,-2,1,1,0.1,2,3,0.3,.504,.500,0.5,-0.1,4,,Amateur Draft,2
505,Jae Kuk Ryu\ryuja01,25,TBR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Traded,/1
506,Kirk Saarloos\saarlki01,29,OAK,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
507,CC Sabathia*\sabatc.01,27,CLE,1,3,1,0,0,0,0,1,0.1,0,1,0.1,.614,.501,0.1,0.0,1,$11000000,Amateur Draft,1
508,Juan Salas\salasju01,29,TBR,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Free Agent,/1
509,Oscar Salazar\salazos01,30,BAL,34,94,5,0,0,1,-1,4,0.5,4,8,0.8,.513,.503,0.7,0.0,7,,Free Agency,3/5D6
510,Jarrod Saltalamacchia#\saltaja01,23,TEX,61,230,-1,-1,0,-6,3,-6,-0.5,9,3,0.3,.491,.496,0.9,-0.2,9,,Traded,2/D
511,Humberto Sanchez\sanchhu01,25,NYY,0,0,0,0,0,0,0,0,,0,0,,,,,,0,$390000,Traded,/1
512,Freddy Sandoval#\sandofr01,25,LAA,6,7,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.480,.499,-0.1,0.0,-1,,Amateur Draft,/D35
513,Ervin Santana\santaer01,25,LAA,2,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.453,.499,-0.1,0.0,-1,$420000,Amateur Free Agent,1
514,Ramon Santiago#\santira01,28,DET,58,156,8,1,1,-9,2,3,0.3,6,9,0.9,.505,.502,1.8,-0.6,18,$575000,Free Agency,64/5
515,Omir Santos\santoom01,27,BAL,11,10,-2,0,0,0,0,-2,-0.2,0,-2,-0.2,.482,.499,-0.2,0.0,-2,,Free Agency,/2D
516,Dane Sardinha\sardida01,29,DET,17,49,-6,-1,0,0,1,-6,-0.6,2,-4,-0.4,.465,.496,-0.4,0.1,-4,,Free Agency,2
517,Dennis Sarfate\sarfade01,27,BAL,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$390000,Traded,1
518,Joe Saunders*\saundjo01,27,LAA,2,3,-1,0,0,0,0,0,-0.1,0,0,-0.1,.478,.500,-0.1,0.0,0,$425000,Amateur Draft,1
519,Luke Scott*\scottlu01,30,BAL,148,536,8,-1,2,3,-7,5,0.7,20,25,2.6,.503,.503,2.2,-0.2,22,$430000,Traded,7D
520,Marco Scutaro\scutama01,32,TOR,145,592,-5,-1,3,21,5,21,2.3,22,43,4.5,.515,.513,2.3,2.7,22,$1550000,Traded,645/3D7
521,Bobby Seay*\seaybo01,30,DET,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$780000,Free Agency,1
522,Alex Serrano\serraal01,27,LAA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Free Agency,/1
523,Richie Sexson\sexsori01,33,2TM,96,327,-2,-1,-1,-5,-5,-14,-1.3,12,-2,-0.1,.486,.494,0.4,-0.9,3,$15500000,Free Agency,3/D
524,Ryan Shealy\shealry01,28,KCR,20,79,6,-1,0,-2,-1,2,0.2,3,5,0.5,.508,.501,0.6,-0.3,7,,Traded,3
525,Gary Sheffield\sheffga01,39,DET,114,482,-6,0,-3,-2,-10,-21,-2.0,18,-3,-0.2,.482,.487,-0.1,-1.1,-1,$13326306,Traded,D/7
526,Chris Shelton\sheltch01,28,TEX,41,117,-3,1,-1,4,-2,-1,-0.1,4,4,0.4,.498,.499,0.0,0.3,0,,Traded,3/5
527,George Sherrill*\sherrge01,31,BAL,5,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$980000,Traded,1
