team,year,name,nameKey,pos
NYM,2004,J.Phillips,phillja04,C
NYM,2004,M.Piazza,piazzmi01,1B
NYM,2004,D.Garcia,garcida03,2B
NYM,2004,D.Wright,wrighda03,3B
NYM,2004,K.Matsui,matsuka01,SS
NYM,2004,C.Floyd,floydcl01,LF
NYM,2004,M.Cameron,camermi01,CF
NYM,2004,R.Hidalgo,hidalri01,RF
NYM,2004,S.Spencer,spencsh01,DH
NYY,2004,J.Posada,posadjo01,C
NYY,2004,T.Clark,clarkto02,1B
NYY,2004,M.Cairo,cairomi01,2B
NYY,2004,A.Rodriguez,rodrial01,3B
NYY,2004,D.Jeter,jeterde01,SS
NYY,2004,H.Matsui,matsuhi01,LF
NYY,2004,B.Williams,willibe02,CF
NYY,2004,G.Sheffield,sheffga01,RF
NYY,2004,R.Sierra,sierrru01,DH
OAK,2004,D.Miller,milleda02,C
OAK,2004,S.Hatteberg,hattesc01,1B
OAK,2004,M.Scutaro,scutama01,2B
OAK,2004,E.Chavez,chaveer01,3B
OAK,2004,B.Crosby,crosbbo01,SS
OAK,2004,E.Byrnes,byrneer01,LF
OAK,2004,M.Kotsay,kotsama01,CF
OAK,2004,J.Dye,dyeje01,RF
OAK,2004,E.Durazo,durazer01,DH
PHI,2004,M.Lieberthal,liebemi01,C
PHI,2004,J.Thome,thomeji01,1B
PHI,2004,P.Polanco,polanpl01,2B
PHI,2004,D.Bell,bellda01,3B
PHI,2004,J.Rollins,rolliji01,SS
PHI,2004,P.Burrell,burrepa01,LF
PHI,2004,M.Byrd,byrdma01,CF
PHI,2004,B.Abreu,abreubo01,RF
PHI,2004,R.Ledee,ledeeri01,DH
PIT,2004,J.Kendall,kendaja01,C
PIT,2004,D.Ward,wardda01,1B
PIT,2004,J.Castillo,castijo02,2B
PIT,2004,C.Stynes,stynech01,3B
PIT,2004,J.Wilson,wilsoja02,SS
PIT,2004,J.Bay,bayja01,LF
PIT,2004,T.Redman,redmaju01,CF
PIT,2004,C.Wilson,wilsocr03,RF
PIT,2004,R.Simon,simonra01,DH
SDP,2004,R.Hernandez,hernara02,C
SDP,2004,P.Nevin,nevinph01,1B
SDP,2004,M.Loretta,loretma01,2B
SDP,2004,S.Burroughs,burrose01,3B
SDP,2004,K.Greene,greenkh01,SS
SDP,2004,R.Klesko,kleskry01,LF
SDP,2004,J.Payton,paytoja01,CF
SDP,2004,B.Giles,gilesbr02,RF
SDP,2004,X.Nady,nadyxa01,DH
SEA,2004,D.Wilson,wilsoda01,C
SEA,2004,J.Olerud,olerujo01,1B
SEA,2004,B.Boone,boonebr01,2B
SEA,2004,S.Spiezio,spiezsc01,3B
SEA,2004,R.Aurilia,aurilri01,SS
SEA,2004,R.Ibanez,ibanera01,LF
SEA,2004,R.Winn,winnra01,CF
SEA,2004,I.Suzuki,suzukic01,RF
SEA,2004,E.Martinez,martied01,DH
SFG,2004,A.Pierzynski,pierza.01,C
SFG,2004,J.Snow,snowj.01,1B
SFG,2004,R.Durham,durhara01,2B
SFG,2004,E.Alfonzo,alfoned01,3B
SFG,2004,D.Cruz,cruzde01,SS
SFG,2004,B.Bonds,bondsba01,LF
SFG,2004,M.Grissom,grissma02,CF
SFG,2004,M.Tucker,tuckemi01,RF
SFG,2004,D.Mohr,mohrdu01,DH
STL,2004,M.Matheny,mathemi01,C
STL,2004,A.Pujols,pujolal01,1B
STL,2004,T.Womack,womacto01,2B
STL,2004,S.Rolen,rolensc01,3B
STL,2004,E.Renteria,renteed01,SS
STL,2004,R.Lankford,lankfra01,LF
STL,2004,J.Edmonds,edmonji01,CF
STL,2004,R.Sanders,sandere02,RF
STL,2004,M.Anderson,anderma02,DH
TBD,2004,T.Hall,hallto02,C
TBD,2004,T.Martinez,martiti02,1B
TBD,2004,R.Sanchez,sanchre01,2B
TBD,2004,A.Huff,huffau01,3B
TBD,2004,J.Lugo,lugoju01,SS
TBD,2004,C.Crawford,crawfca02,LF
TBD,2004,R.Baldelli,baldero01,CF
TBD,2004,J.Cruz,cruzjo02,RF
TBD,2004,R.Fick,fickro01,DH
TEX,2004,R.Barajas,barajro01,C
TEX,2004,M.Teixeira,teixema01,1B
TEX,2004,A.Soriano,soriaal01,2B
TEX,2004,H.Blalock,blaloha01,3B
TEX,2004,M.Young,youngmi02,SS
TEX,2004,D.Dellucci,delluda01,LF
TEX,2004,L.Nix,nixla01,CF
TEX,2004,G.Matthews,matthga02,RF
TEX,2004,B.Fullmer,fullmbr01,DH
TOR,2004,G.Zaun,zaungr01,C
TOR,2004,C.Delgado,delgaca01,1B
TOR,2004,O.Hudson,hudsoor01,2B
TOR,2004,E.Hinske,hinsker01,3B
TOR,2004,C.Gomez,gomezch02,SS
TOR,2004,R.Johnson,johnsre02,LF
TOR,2004,V.Wells,wellsve01,CF
TOR,2004,A.Rios,riosal01,RF
TOR,2004,J.Phelps,phelpjo01,DH
ARI,2005,C.Snyder,snydech02,C
ARI,2005,T.Clark,clarkto02,1B
ARI,2005,C.Counsell,counscr01,2B
ARI,2005,T.Glaus,glaustr01,3B
ARI,2005,R.Clayton,claytro01,SS
ARI,2005,L.Gonzalez,gonzalu01,LF
ARI,2005,L.Terrero,terrelu01,CF
ARI,2005,S.Green,greensh01,RF
ARI,2005,S.Hairston,hairssc01,DH
ATL,2005,J.Estrada,estrajo01,C
ATL,2005,A.LaRoche,larocad01,1B
ATL,2005,M.Giles,gilesma01,2B
ATL,2005,C.Jones,jonesch06,3B
ATL,2005,R.Furcal,furcara02,SS
ATL,2005,K.Johnson,johnske05,LF
ATL,2005,A.Jones,jonesan01,CF
ATL,2005,J.Francoeur,francje02,RF
ATL,2005,J.Franco,francju01,DH
BAL,2005,J.Lopez,lopezja01,C
BAL,2005,R.Palmeiro,palmera01,1B
BAL,2005,B.Roberts,roberbr01,2B
BAL,2005,M.Mora,morame01,3B
BAL,2005,M.Tejada,tejadmi01,SS
BAL,2005,L.Bigbie,bigbila01,LF
BAL,2005,L.Matos,matoslu01,CF
BAL,2005,J.Gibbons,gibboja01,RF
BAL,2005,S.Sosa,sosasa01,DH
BOS,2005,J.Varitek,varitja01,C
BOS,2005,K.Millar,millake01,1B
BOS,2005,M.Bellhorn,bellhma01,2B
BOS,2005,B.Mueller,muellbi02,3B
BOS,2005,E.Renteria,renteed01,SS
BOS,2005,M.Ramirez,ramirma02,LF
BOS,2005,J.Damon,damonjo01,CF
BOS,2005,T.Nixon,nixontr01,RF
BOS,2005,D.Ortiz,ortizda01,DH
CHC,2005,M.Barrett,barremi01,C
CHC,2005,D.Lee,leede02,1B
CHC,2005,T.Walker,walketo04,2B
CHC,2005,A.Ramirez,ramirar01,3B
CHC,2005,N.Perez,perezne01,SS
CHC,2005,T.Hollandsworth,hollato01,LF
CHC,2005,C.Patterson,patteco01,CF
CHC,2005,J.Burnitz,burnije01,RF
CHC,2005,J.Dubois,duboija01,DH
CHW,2005,A.Pierzynski,pierza.01,C
CHW,2005,P.Konerko,konerpa01,1B
CHW,2005,T.Iguchi,iguchta01,2B
CHW,2005,J.Crede,credejo01,3B
CHW,2005,J.Uribe,uribeju01,SS
CHW,2005,S.Podsednik,podsesc01,LF
CHW,2005,A.Rowand,rowanaa01,CF
CHW,2005,J.Dye,dyeje01,RF
CHW,2005,C.Everett,evereca01,DH
CIN,2005,J.LaRue,larueja01,C
CIN,2005,S.Casey,caseyse01,1B
CIN,2005,R.Aurilia,aurilri01,2B
CIN,2005,J.Randa,randajo01,3B
CIN,2005,F.Lopez,lopezfe01,SS
CIN,2005,A.Dunn,dunnad01,LF
CIN,2005,K.Griffey,griffke02,CF
CIN,2005,A.Kearns,kearnau01,RF
CIN,2005,J.Cruz,cruzja01,DH
CLE,2005,V.Martinez,martivi01,C
CLE,2005,B.Broussard,brousbe01,1B
CLE,2005,R.Belliard,belliro01,2B
CLE,2005,A.Boone,booneaa01,3B
CLE,2005,J.Peralta,peraljh01,SS
CLE,2005,C.Crisp,crispco01,LF
CLE,2005,G.Sizemore,sizemgr01,CF
CLE,2005,C.Blake,blakeca01,RF
CLE,2005,T.Hafner,hafnetr01,DH
COL,2005,D.Ardoin,ardoida01,C
COL,2005,T.Helton,heltoto01,1B
COL,2005,L.Gonzalez,gonzalu02,2B
COL,2005,G.Atkins,atkinga01,3B
COL,2005,C.Barmes,barmecl01,SS
COL,2005,M.Holliday,hollima01,LF
COL,2005,C.Sullivan,sullico01,CF
COL,2005,B.Hawpe,hawpebr01,RF
COL,2005,R.Shealy,shealry01,DH
DET,2005,I.Rodriguez,rodriiv01,C
DET,2005,C.Shelton,sheltch01,1B
DET,2005,P.Polanco,polanpl01,2B
DET,2005,B.Inge,ingebr01,3B
DET,2005,C.Guillen,guillca01,SS
DET,2005,C.Monroe,monrocr01,LF
DET,2005,N.Logan,loganno01,CF
DET,2005,M.Ordonez,ordonma01,RF
DET,2005,D.Young,youngdm01,DH
FLA,2005,P.Lo Duca,loducpa01,C
FLA,2005,C.Delgado,delgaca01,1B
FLA,2005,L.Castillo,castilu01,2B
FLA,2005,M.Lowell,lowelmi01,3B
FLA,2005,A.Gonzalez,gonzaal02,SS
FLA,2005,M.Cabrera,cabremi01,LF
FLA,2005,J.Pierre,pierrju01,CF
FLA,2005,J.Encarnacion,encarju01,RF
FLA,2005,J.Conine,coninje01,DH
HOU,2005,B.Ausmus,ausmubr01,C
HOU,2005,L.Berkman,berkmla01,1B
HOU,2005,C.Biggio,biggicr01,2B
HOU,2005,M.Ensberg,ensbemo01,3B
HOU,2005,A.Everett,everead01,SS
HOU,2005,C.Burke,burkech01,LF
HOU,2005,W.Taveras,taverwi01,CF
HOU,2005,J.Lane,laneja01,RF
HOU,2005,M.Lamb,lambmi01,DH
KCR,2005,J.Buck,buckjo01,C
KCR,2005,M.Stairs,stairma01,1B
KCR,2005,R.Gotay,gotayru01,2B
KCR,2005,M.Teahen,teahema01,3B
KCR,2005,A.Berroa,berroan01,SS
KCR,2005,T.Long,longte01,LF
KCR,2005,D.DeJesus,dejesda01,CF
KCR,2005,E.Brown,brownem01,RF
KCR,2005,M.Sweeney,sweenmi01,DH
LAA,2005,B.Molina,molinbe01,C
LAA,2005,D.Erstad,erstada01,1B
LAA,2005,A.Kennedy,kennead01,2B
LAA,2005,D.McPherson,mcpheda01,3B
LAA,2005,O.Cabrera,cabreor01,SS
LAA,2005,G.Anderson,anderga01,LF
LAA,2005,S.Finley,finlest01,CF
LAA,2005,V.Guerrero,guerrvl01,RF
LAA,2005,J.DaVanon,davanje02,DH
LAD,2005,J.Phillips,phillja04,C
LAD,2005,H.Choi,choihe01,1B
LAD,2005,J.Kent,kentje01,2B
LAD,2005,O.Robles,robleos01,3B
LAD,2005,C.Izturis,izturce01,SS
LAD,2005,J.Werth,werthja01,LF
LAD,2005,M.Bradley,bradlmi01,CF
LAD,2005,J.Cruz,cruzjo02,RF
LAD,2005,O.Saenz,saenzol01,DH
MIL,2005,D.Miller,milleda02,C
MIL,2005,L.Overbay,overbly01,1B
MIL,2005,R.Weeks,weeksri01,2B
MIL,2005,R.Branyan,branyru01,3B
MIL,2005,J.Hardy,hardyjj01,SS
MIL,2005,C.Lee,leeca01,LF
MIL,2005,B.Clark,clarkbr02,CF
MIL,2005,G.Jenkins,jenkige01,RF
MIL,2005,P.Fielder,fieldpr01,DH
MIN,2005,J.Mauer,mauerjo01,C
MIN,2005,J.Morneau,morneju01,1B
MIN,2005,N.Punto,puntoni01,2B
MIN,2005,M.Cuddyer,cuddymi01,3B
MIN,2005,J.Castro,castrju01,SS
MIN,2005,S.Stewart,stewash01,LF
MIN,2005,T.Hunter,hunteto01,CF
MIN,2005,J.Jones,jonesja05,RF
MIN,2005,M.LeCroy,lecroma01,DH
NYM,2005,M.Piazza,piazzmi01,C
NYM,2005,D.Mientkiewicz,mientdo01,1B
NYM,2005,M.Cairo,cairomi01,2B
NYM,2005,D.Wright,wrighda03,3B
NYM,2005,J.Reyes,reyesjo01,SS
NYM,2005,C.Floyd,floydcl01,LF
NYM,2005,C.Beltran,beltrca01,CF
NYM,2005,V.Diaz,diazvi01,RF
NYM,2005,M.Anderson,anderma02,DH
NYY,2005,J.Posada,posadjo01,C
NYY,2005,T.Martinez,martiti02,1B
NYY,2005,R.Cano,canoro01,2B
NYY,2005,A.Rodriguez,rodrial01,3B
NYY,2005,D.Jeter,jeterde01,SS
NYY,2005,H.Matsui,matsuhi01,LF
NYY,2005,B.Williams,willibe02,CF
NYY,2005,G.Sheffield,sheffga01,RF
NYY,2005,J.Giambi,giambja01,DH
OAK,2005,J.Kendall,kendaja01,C
OAK,2005,D.Johnson,johnsda06,1B
OAK,2005,M.Ellis,ellisma01,2B
OAK,2005,E.Chavez,chaveer01,3B
OAK,2005,B.Crosby,crosbbo01,SS
OAK,2005,B.Kielty,kieltbo01,LF
OAK,2005,M.Kotsay,kotsama01,CF
OAK,2005,N.Swisher,swishni01,RF
OAK,2005,S.Hatteberg,hattesc01,DH
PHI,2005,M.Lieberthal,liebemi01,C
PHI,2005,R.Howard,howarry01,1B
PHI,2005,C.Utley,utleych01,2B
PHI,2005,D.Bell,bellda01,3B
PHI,2005,J.Rollins,rolliji01,SS
PHI,2005,P.Burrell,burrepa01,LF
PHI,2005,K.Lofton,loftoke01,CF
PHI,2005,B.Abreu,abreubo01,RF
PHI,2005,J.Thome,thomeji01,DH
PIT,2005,H.Cota,cotahu01,C
PIT,2005,D.Ward,wardda01,1B
PIT,2005,J.Castillo,castijo02,2B
PIT,2005,R.Mackowiak,mackoro01,3B
PIT,2005,J.Wilson,wilsoja02,SS
PIT,2005,J.Bay,bayja01,LF
PIT,2005,T.Redman,redmaju01,CF
PIT,2005,M.Lawton,lawtoma02,RF
PIT,2005,R.Doumit,doumiry01,DH
SDP,2005,R.Hernandez,hernara02,C
SDP,2005,P.Nevin,nevinph01,1B
SDP,2005,M.Loretta,loretma01,2B
SDP,2005,S.Burroughs,burrose01,3B
SDP,2005,K.Greene,greenkh01,SS
SDP,2005,R.Klesko,kleskry01,LF
SDP,2005,D.Roberts,roberda07,CF
SDP,2005,B.Giles,gilesbr02,RF
SDP,2005,M.Sweeney,sweenma01,DH
SEA,2005,M.Olivo,olivomi01,C
SEA,2005,R.Sexson,sexsori01,1B
SEA,2005,B.Boone,boonebr01,2B
SEA,2005,A.Beltre,beltrad01,3B
SEA,2005,M.Morse,morsemi01,SS
SEA,2005,R.Winn,winnra01,LF
SEA,2005,J.Reed,reedje03,CF
SEA,2005,I.Suzuki,suzukic01,RF
SEA,2005,R.Ibanez,ibanera01,DH
SFG,2005,M.Matheny,mathemi01,C
SFG,2005,J.Snow,snowj.01,1B
SFG,2005,R.Durham,durhara01,2B
SFG,2005,E.Alfonzo,alfoned01,3B
SFG,2005,O.Vizquel,vizquom01,SS
SFG,2005,P.Feliz,felizpe01,LF
SFG,2005,J.Ellison,ellisja01,CF
SFG,2005,M.Tucker,tuckemi01,RF
SFG,2005,M.Alou,aloumo01,DH
STL,2005,Y.Molina,molinya01,C
STL,2005,A.Pujols,pujolal01,1B
STL,2005,M.Grudzielanek,grudzma01,2B
STL,2005,A.Nunez,nunezab01,3B
STL,2005,D.Eckstein,eckstda01,SS
STL,2005,R.Sanders,sandere02,LF
STL,2005,J.Edmonds,edmonji01,CF
STL,2005,L.Walker,walkela01,RF
STL,2005,S.Seabol,seabosc01,DH
TBD,2005,T.Hall,hallto02,C
TBD,2005,T.Lee,leetr01,1B
TBD,2005,N.Green,greenni01,2B
TBD,2005,A.Gonzalez,gonzaal01,3B
TBD,2005,J.Lugo,lugoju01,SS
TBD,2005,C.Crawford,crawfca02,LF
TBD,2005,D.Hollins,hollida02,CF
TBD,2005,A.Huff,huffau01,RF
TBD,2005,J.Gomes,gomesjo01,DH
TEX,2005,R.Barajas,barajro01,C
TEX,2005,M.Teixeira,teixema01,1B
TEX,2005,A.Soriano,soriaal01,2B
TEX,2005,H.Blalock,blaloha01,3B
TEX,2005,M.Young,youngmi02,SS
TEX,2005,K.Mench,menchke01,LF
TEX,2005,G.Matthews,matthga02,CF
TEX,2005,R.Hidalgo,hidalri01,RF
TEX,2005,D.Dellucci,delluda01,DH
TOR,2005,G.Zaun,zaungr01,C
TOR,2005,E.Hinske,hinsker01,1B
TOR,2005,O.Hudson,hudsoor01,2B
TOR,2005,C.Koskie,koskico01,3B
TOR,2005,R.Adams,adamsru01,SS
TOR,2005,R.Johnson,johnsre02,LF
TOR,2005,V.Wells,wellsve01,CF
TOR,2005,A.Rios,riosal01,RF
TOR,2005,A.Hill,hillaa01,DH
WSN,2005,B.Schneider,schnebr01,C
WSN,2005,N.Johnson,johnsni01,1B
WSN,2005,J.Vidro,vidrojo01,2B
WSN,2005,V.Castilla,castivi02,3B
WSN,2005,C.Guzman,guzmacr01,SS
WSN,2005,M.Byrd,byrdma01,LF
WSN,2005,B.Wilkerson,wilkebr01,CF
WSN,2005,J.Guillen,guilljo01,RF
WSN,2005,W.Cordero,cordewi01,DH
ARI,2006,J.Estrada,estrajo01,C
ARI,2006,C.Jackson,jacksco01,1B
ARI,2006,O.Hudson,hudsoor01,2B
ARI,2006,C.Tracy,tracych01,3B
ARI,2006,C.Counsell,counscr01,SS
ARI,2006,L.Gonzalez,gonzalu01,LF
ARI,2006,E.Byrnes,byrneer01,CF
ARI,2006,S.Green,greensh01,RF
ARI,2006,J.DaVanon,davanje02,DH
ATL,2006,B.McCann,mccanbr01,C
ATL,2006,A.LaRoche,larocad01,1B
ATL,2006,M.Giles,gilesma01,2B
ATL,2006,C.Jones,jonesch06,3B
ATL,2006,E.Renteria,renteed01,SS
ATL,2006,R.Langerhans,langery01,LF
ATL,2006,A.Jones,jonesan01,CF
ATL,2006,J.Francoeur,francje02,RF
ATL,2006,W.Betemit,betemwi01,DH
BAL,2006,R.Hernandez,hernara02,C
BAL,2006,K.Millar,millake01,1B
BAL,2006,B.Roberts,roberbr01,2B
BAL,2006,M.Mora,morame01,3B
BAL,2006,M.Tejada,tejadmi01,SS
BAL,2006,J.Conine,coninje01,LF
BAL,2006,C.Patterson,patteco01,CF
BAL,2006,N.Markakis,markani01,RF
BAL,2006,J.Lopez,lopezja01,DH
BOS,2006,J.Varitek,varitja01,C
BOS,2006,K.Youkilis,youklke01,1B
BOS,2006,M.Loretta,loretma01,2B
BOS,2006,M.Lowell,lowelmi01,3B
BOS,2006,A.Gonzalez,gonzaal02,SS
BOS,2006,M.Ramirez,ramirma02,LF
BOS,2006,C.Crisp,crispco01,CF
BOS,2006,T.Nixon,nixontr01,RF
BOS,2006,D.Ortiz,ortizda01,DH
CHC,2006,M.Barrett,barremi01,C
CHC,2006,J.Mabry,mabryjo01,1B
CHC,2006,N.Perez,perezne01,2B
CHC,2006,A.Ramirez,ramirar01,3B
CHC,2006,R.Cedeno,cedenro02,SS
CHC,2006,M.Murton,murtoma01,LF
CHC,2006,J.Pierre,pierrju01,CF
CHC,2006,J.Jones,jonesja05,RF
CHC,2006,T.Walker,walketo04,DH
CHW,2006,A.Pierzynski,pierza.01,C
CHW,2006,P.Konerko,konerpa01,1B
CHW,2006,T.Iguchi,iguchta01,2B
CHW,2006,J.Crede,credejo01,3B
CHW,2006,J.Uribe,uribeju01,SS
CHW,2006,S.Podsednik,podsesc01,LF
CHW,2006,B.Anderson,anderbr03,CF
CHW,2006,J.Dye,dyeje01,RF
CHW,2006,J.Thome,thomeji01,DH
CIN,2006,D.Ross,rossda01,C
CIN,2006,S.Hatteberg,hattesc01,1B
CIN,2006,B.Phillips,phillbr01,2B
CIN,2006,E.Encarnacion,encared01,3B
CIN,2006,F.Lopez,lopezfe01,SS
CIN,2006,A.Dunn,dunnad01,LF
CIN,2006,K.Griffey,griffke02,CF
CIN,2006,A.Kearns,kearnau01,RF
CIN,2006,R.Aurilia,aurilri01,DH
CLE,2006,V.Martinez,martivi01,C
CLE,2006,B.Broussard,brousbe01,1B
CLE,2006,R.Belliard,belliro01,2B
CLE,2006,A.Boone,booneaa01,3B
CLE,2006,J.Peralta,peraljh01,SS
CLE,2006,J.Michaels,michaja01,LF
CLE,2006,G.Sizemore,sizemgr01,CF
CLE,2006,C.Blake,blakeca01,RF
CLE,2006,T.Hafner,hafnetr01,DH
COL,2006,Y.Torrealba,torreyo01,C
COL,2006,T.Helton,heltoto01,1B
COL,2006,J.Carroll,carroja01,2B
COL,2006,G.Atkins,atkinga01,3B
COL,2006,C.Barmes,barmecl01,SS
COL,2006,M.Holliday,hollima01,LF
COL,2006,C.Sullivan,sullico01,CF
COL,2006,B.Hawpe,hawpebr01,RF
COL,2006,J.Piedra,piedrjo01,DH
DET,2006,I.Rodriguez,rodriiv01,C
DET,2006,C.Shelton,sheltch01,1B
DET,2006,P.Polanco,polanpl01,2B
DET,2006,B.Inge,ingebr01,3B
DET,2006,C.Guillen,guillca01,SS
DET,2006,C.Monroe,monrocr01,LF
DET,2006,C.Granderson,grandcu01,CF
DET,2006,M.Ordonez,ordonma01,RF
DET,2006,M.Thames,thamema01,DH
FLA,2006,M.Olivo,olivomi01,C
FLA,2006,M.Jacobs,jacobmi02,1B
FLA,2006,D.Uggla,ugglada01,2B
FLA,2006,M.Cabrera,cabremi01,3B
FLA,2006,H.Ramirez,ramirha01,SS
FLA,2006,J.Willingham,willijo03,LF
FLA,2006,R.Abercrombie,abercre01,CF
FLA,2006,J.Hermida,hermije01,RF
FLA,2006,J.Borchard,borchjo01,DH
HOU,2006,B.Ausmus,ausmubr01,C
HOU,2006,L.Berkman,berkmla01,1B
HOU,2006,C.Biggio,biggicr01,2B
HOU,2006,M.Ensberg,ensbemo01,3B
HOU,2006,A.Everett,everead01,SS
HOU,2006,P.Wilson,wilsopr01,LF
HOU,2006,W.Taveras,taverwi01,CF
HOU,2006,J.Lane,laneja01,RF
HOU,2006,E.Munson,munsoer01,DH
KCR,2006,J.Buck,buckjo01,C
KCR,2006,D.Mientkiewicz,mientdo01,1B
KCR,2006,M.Grudzielanek,grudzma01,2B
KCR,2006,M.Teahen,teahema01,3B
KCR,2006,A.Berroa,berroan01,SS
KCR,2006,E.Brown,brownem01,LF
KCR,2006,J.Gathright,gathrjo01,CF
KCR,2006,R.Sanders,sandere02,RF
KCR,2006,M.Sweeney,sweenmi01,DH
LAA,2006,M.Napoli,napolmi01,C
LAA,2006,K.Morales,moralke01,1B
LAA,2006,A.Kennedy,kennead01,2B
LAA,2006,M.Izturis,izturma01,3B
LAA,2006,O.Cabrera,cabreor01,SS
LAA,2006,G.Anderson,anderga01,LF
LAA,2006,C.Figgins,figgich01,CF
LAA,2006,V.Guerrero,guerrvl01,RF
LAA,2006,T.Salmon,salmoti01,DH
LAD,2006,R.Martin,martiru01,C
LAD,2006,N.Garciaparra,garcino01,1B
LAD,2006,J.Kent,kentje01,2B
LAD,2006,W.Betemit,betemwi01,3B
LAD,2006,R.Furcal,furcara02,SS
LAD,2006,A.Ethier,ethiean01,LF
LAD,2006,K.Lofton,loftoke01,CF
LAD,2006,J.Drew,drewj.01,RF
LAD,2006,O.Saenz,saenzol01,DH
MIL,2006,D.Miller,milleda02,C
MIL,2006,P.Fielder,fieldpr01,1B
MIL,2006,R.Weeks,weeksri01,2B
MIL,2006,C.Koskie,koskico01,3B
MIL,2006,B.Hall,hallbi03,SS
MIL,2006,C.Lee,leeca01,LF
MIL,2006,B.Clark,clarkbr02,CF
MIL,2006,G.Jenkins,jenkige01,RF
MIL,2006,M.Adams,adamsmi03,DH
MIN,2006,J.Mauer,mauerjo01,C
MIN,2006,J.Morneau,morneju01,1B
MIN,2006,L.Castillo,castilu01,2B
MIN,2006,N.Punto,puntoni01,3B
MIN,2006,J.Bartlett,bartlja01,SS
MIN,2006,L.Ford,fordle01,LF
MIN,2006,T.Hunter,hunteto01,CF
MIN,2006,M.Cuddyer,cuddymi01,RF
MIN,2006,R.White,whitero02,DH
NYM,2006,P.Lo Duca,loducpa01,C
NYM,2006,C.Delgado,delgaca01,1B
NYM,2006,J.Valentin,valenjo03,2B
NYM,2006,D.Wright,wrighda03,3B
NYM,2006,J.Reyes,reyesjo01,SS
NYM,2006,C.Floyd,floydcl01,LF
NYM,2006,C.Beltran,beltrca01,CF
NYM,2006,X.Nady,nadyxa01,RF
NYM,2006,J.Franco,francju01,DH
NYY,2006,J.Posada,posadjo01,C
NYY,2006,A.Phillips,phillan01,1B
NYY,2006,R.Cano,canoro01,2B
NYY,2006,A.Rodriguez,rodrial01,3B
NYY,2006,D.Jeter,jeterde01,SS
NYY,2006,M.Cabrera,cabreme01,LF
NYY,2006,J.Damon,damonjo01,CF
NYY,2006,B.Williams,willibe02,RF
NYY,2006,J.Giambi,giambja01,DH
OAK,2006,J.Kendall,kendaja01,C
OAK,2006,N.Swisher,swishni01,1B
OAK,2006,M.Ellis,ellisma01,2B
OAK,2006,E.Chavez,chaveer01,3B
OAK,2006,B.Crosby,crosbbo01,SS
OAK,2006,J.Payton,paytoja01,LF
OAK,2006,M.Kotsay,kotsama01,CF
OAK,2006,M.Bradley,bradlmi01,RF
OAK,2006,F.Thomas,thomafr04,DH
PHI,2006,M.Lieberthal,liebemi01,C
PHI,2006,R.Howard,howarry01,1B
PHI,2006,C.Utley,utleych01,2B
PHI,2006,D.Bell,bellda01,3B
PHI,2006,J.Rollins,rolliji01,SS
PHI,2006,P.Burrell,burrepa01,LF
PHI,2006,A.Rowand,rowanaa01,CF
PHI,2006,B.Abreu,abreubo01,RF
PHI,2006,D.Dellucci,delluda01,DH
PIT,2006,R.Paulino,pauliro01,C
PIT,2006,S.Casey,caseyse01,1B
PIT,2006,J.Castillo,castijo02,2B
PIT,2006,F.Sanchez,sanchfr01,3B
PIT,2006,J.Wilson,wilsoja02,SS
PIT,2006,J.Bay,bayja01,LF
PIT,2006,C.Duffy,duffych01,CF
PIT,2006,J.Burnitz,burnije01,RF
PIT,2006,R.Doumit,doumiry01,DH
SDP,2006,M.Piazza,piazzmi01,C
SDP,2006,A.Gonzalez,gonzaad01,1B
SDP,2006,J.Barfield,barfijo02,2B
SDP,2006,V.Castilla,castivi02,3B
SDP,2006,K.Greene,greenkh01,SS
SDP,2006,D.Roberts,roberda07,LF
SDP,2006,M.Cameron,camermi01,CF
SDP,2006,B.Giles,gilesbr02,RF
SDP,2006,M.Bellhorn,bellhma01,DH
SEA,2006,K.Johjima,johjike01,C
SEA,2006,R.Sexson,sexsori01,1B
SEA,2006,J.Lopez,lopezjo01,2B
SEA,2006,A.Beltre,beltrad01,3B
SEA,2006,Y.Betancourt,betanyu01,SS
SEA,2006,R.Ibanez,ibanera01,LF
SEA,2006,J.Reed,reedje03,CF
SEA,2006,I.Suzuki,suzukic01,RF
SEA,2006,C.Everett,evereca01,DH
SFG,2006,E.Alfonzo,alfonel01,C
SFG,2006,S.Hillenbrand,hillesh02,1B
SFG,2006,R.Durham,durhara01,2B
SFG,2006,P.Feliz,felizpe01,3B
SFG,2006,O.Vizquel,vizquom01,SS
SFG,2006,B.Bonds,bondsba01,LF
SFG,2006,S.Finley,finlest01,CF
SFG,2006,R.Winn,winnra01,RF
SFG,2006,D.Ortmeier,ortmeda01,DH
STL,2006,Y.Molina,molinya01,C
STL,2006,A.Pujols,pujolal01,1B
STL,2006,A.Miles,milesaa01,2B
STL,2006,S.Rolen,rolensc01,3B
STL,2006,D.Eckstein,eckstda01,SS
STL,2006,S.Taguchi,tagucso01,LF
STL,2006,J.Edmonds,edmonji01,CF
STL,2006,J.Encarnacion,encarju01,RF
STL,2006,S.Spiezio,spiezsc01,DH
TBD,2006,T.Hall,hallto02,C
TBD,2006,T.Lee,leetr01,1B
TBD,2006,J.Cantu,cantujo01,2B
TBD,2006,A.Huff,huffau01,3B
TBD,2006,J.Lugo,lugoju01,SS
TBD,2006,C.Crawford,crawfca02,LF
